query,article,article_id,score
"bên cạnh đó, clb còn có rất nhiều những sự kiện, hoạt động, như là cuộc thi làm game, làm app, hay những sự kiện vui chơi giải trí như biggame, camping trip,...","SẢN PHẨM CỦA TEAM GAME: Đây là store game của team Game. Team đã lập lên store này với mục đích chia sẻ những sản phẩm mà team làm ra đến với mọi người và cũng là để học hỏi lẫn nhau. Trong store có rất nhiều game hay và thú vị, mọi người hãy cài đặt và thưởng thức nha.",67,0.0
anh chị đánh giá rất cao sự tiến bộ của các em trong quá trình training.,Các sinh viên lớn hơn năm nhất có sự chênh lệch về kiến thức và thời gian hoạt động. Vì vậy việc định hướng và hoạt động sẽ không phù hợp với lộ trình đào tạo của clb.,27,0.0
mỗi hướng đi mà clb chọn đều tạo nên những màu sắc đặc trưng riêng.,"tại sao lại có 2 clb cntt, sự khác biệt giữa 2 clb là gì ? proptit và it ptit đều là 2 clb học thuật. tuy có những hướng đi riêng nhưng cùng chung một mục đích hỗ trợ sinh viên trên con đường học tập. mỗi hướng đi mà clb chọn đều tạo nên những màu sắc đặc trưng riêng.",13,1.0
những cựu tv câu lạc bộ đã có ai đạt được những thành tựu hay thành tích gì nổi bật chưa?,"những cựu tv câu lạc bộ đã có ai đạt được những thành tựu hay thành tích gì nổi bật chưa? giờ họ đang làm gì, ở vị trí nào trong những công ty, tập đoàn lớn ? anh bách là thành viên khóa d16, tham gia siêu trí tuệ anh sơn có 1 công ty super game ở tòa skyline em có thể quét mã hoặc vào trang web để hiểu rõ hơn.",19,1.0
"clb mang lại cho em nhiều kiến thức bổ ích phục vụ cho học tập và cả công việc sau này, làm quen được nhiều anh chị, bạn bè mở rộng mối quan hệ, được tham gia các cuộc thi, các hoạt động, các chuyến đi chơi tăng tình đoàn kết gắn bó, cũng như phát triển nhiều kĩ năng mềm cần thiết.","ANH Chế Đình Sơn - NGƯỜI ANH CẢ CỦA ĐẠI GIA ĐÌNH PROPTIT: Anh Chế Đình Sơn - Sinh viên khóa D09 tại Học viện Công Nghệ Bưu Chính Viễn Thông, người đã đặt những viên gạch đầu tiên, xây dựng CLB Lập Trình PTIT. Ngày 09/10/2011, CLB Lập Trình PTIT chính thức được ra đời với mục đích giúp đỡ các bạn sinh viên học lập trình, tạo ra một môi trường học tập và làm việc năng động, sáng tạo. Trải qua quãng thời gian 10 năm hình thành và phát triển, Câu Lạc Bộ vẫn luôn kế thừa, phát huy những giá trị tư tưởng cốt lõi mà anh Sơn và các anh chị tiền nhiệm để lại, đó chính là tiền đề để ProPTIT phát triển lớn mạnh như bây giờ.",90,0.0
"anh bách là thành viên khóa d16, tham gia siêu trí tuệ anh sơn có 1 công ty super game ở tòa skyline em có thể quét mã hoặc vào trang web để hiểu rõ hơn.","ANH Chế Đình Sơn - NGƯỜI ANH CẢ CỦA ĐẠI GIA ĐÌNH PROPTIT: Anh Chế Đình Sơn - Sinh viên khóa D09 tại Học viện Công Nghệ Bưu Chính Viễn Thông, người đã đặt những viên gạch đầu tiên, xây dựng CLB Lập Trình PTIT. Ngày 09/10/2011, CLB Lập Trình PTIT chính thức được ra đời với mục đích giúp đỡ các bạn sinh viên học lập trình, tạo ra một môi trường học tập và làm việc năng động, sáng tạo. Trải qua quãng thời gian 10 năm hình thành và phát triển, Câu Lạc Bộ vẫn luôn kế thừa, phát huy những giá trị tư tưởng cốt lõi mà anh Sơn và các anh chị tiền nhiệm để lại, đó chính là tiền đề để ProPTIT phát triển lớn mạnh như bây giờ.",90,0.0
"Trong buổi họp ban chủ nhiệm, những vấn đề gì thường được bàn đến?","Các thành viên tiêu biểu: Chế Đình Sơn: Người sáng lập - Chủ nhiệm khóa 2010-2011, Nguyễn Tuấn Ninh: Phó chủ nhiệm CLB khóa 2011-2012, Cao Hải Yến: Chủ nhiệm CLB khóa 2011-2012, Chu Ngọc Định: Trưởng ban Tài chính - Nhân sự khóa 2012-2013, Lại Đắc Việt: Trưởng ban Đào Tạo khóa 2012-2013, Lê Văn Thanh: Trưởng ban Sự Kiện khóa 2012-2013, Lê Xuân Tùng: Trưởng ban Đào Tạo khóa 2013-2014, Trần Hoàng Linh: Trưởng ban sự kiện khóa 2013-2014, Nguyễn Hoàng Nam: Chủ nhiệm khóa 2015-2016, Trần Phú Quang: Phó chủ nhiệm khóa 2015-2016, Đàm Bá Quyền: Chủ nhiệm khóa 2016-2017, Nguyễn Nhân Đức: Phó Chủ Nhiệm khóa 2016-2017, Bùi Thị, Anh Phương: Trưởng ban Sự Kiện khóa 2016-2017, Nguyễn Công Hậu: Trưởng ban truyền thông khóa 2016-2107, Nguyễn Thắng Hải An: Phó chủ nhiệm khóa 2016-2107, Nguyễn Thị Phương: Trưởng ban tài chính nhân sự khóa 2016-2017, Triệu Khương Duy: Phó chủ nhiệm khóa 2017-2018, Nguyễn Quốc Bình: Chủ nhiệm khóa 2017-2018, Chu Văn Đăng: Trưởng ban sự kiện khóa 2017-2018, Lê Duy Bách: Thành viên ban đào tạo khóa 2017-2018, Nguyễn Quang Linh: Trưởng ban truyền thông khóa 2017-2018, Đỗ Hoàng Phương Thảo: Trưởng ban tài chính nhân sự khóa 2017-2018, Lê Bình Dương: Chủ nhiệm khóa 2018-2019, Trần Đại Nghĩa: Chủ nhiệm khóa 2018-2019, Trần Việt Huy: Trưởng ban đào tạo khóa 2018-2019, Đỗ Mai Phương: Trưởng ban sự kiện khóa 2018-2019, Nguyễn Mạnh Cường: Chủ nhiệm khóa 2019-2020, Nguyễn Thế Anh: Phó chủ nhiệm khóa 2019-2020, Nguyễn Tùng Lâm: Phó chủ nhiệm khóa 2019-2020, Nguyễn Văn Tuệ: Trưởng ban đào tạo khóa 2019-2020, Trần Văn Thắng: Trưởng ban sự kiện khóa 2019-2020, Nguyễn Văn Hòa: Chủ nhiệm khóa 2020-2021, Nguyễn Văn Học: Chủ nhiệm khóa 2020-2021, Hoàng Đức Minh: Phó chủ nhiệm khóa 2021-2022, Nguyễn Duy Dũng: Phó chủ nhiệm khóa 2021-2022, Lê Xuân Minh: Phó chủ nhiệm khóa 2021-2022, Cồ thị Phương Hoa: Chủ nhiệm CLB khóa 2021-2022, Trần Vân Anh: Trưởng ban tài chính nhân sự khóa 2021-2022, Lê Quang Dũng: Trưởng ban truyền thông khóa 2021-2022, Đoàn Ngọc Khánh: Trưởng ban sự kiện khóa 2021-2022, Nguyễn Tiến Hùng: Phó chủ nhiệm khóa 2022-2023, Đỗ Xuân Hướng: Chủ nhiệm CLB khóa 2022-2023, Lưu Minh Hiếu: Phó chủ nhiệm khóa 2022-2023, Phạm Thị Linh Mỹ: Trưởng ban tài chính nhân sự khóa 2022-2023, Đặng Nguyệt Minh: Trưởng ban sự kiện khóa 2022-2023, Nguyễn Quốc Hưng: Trưởng ban đào tạo khóa 2022-2023, Đinh Hoàng Anh: Phó chủ nhiệm khóa 2023-2024, Đặng Trung Hiếu: Chủ nhiệm khóa 2023-2024, Phan Thanh Tân: Trưởng ban sự kiện khóa 2023-2024, Nguyễn Bá Việt Hoàng: Trưởng ban đối ngoại khóa 2023-2024, Bùi Thế Vĩnh Nguyên: Chủ nhiệm CLB khóa 2024-2025, Nguyễn Hoa Thanh Tùng: Phó chủ nhiệm khóa 2024-2025, Đặng Huyền Trang: Phó chủ nhiệm khóa 2024-2025, Giáp Minh Hiếu: Trưởng ban đào tạo khóa 2024-2025, Phan An Phúc: Trưởng ban sự kiện khóa 2024-2025, Đỗ Vũ Hải Đăng: Trưởng ban truyền thông khóa 2024-2025, Phạm Mai Linh: Trưởng ban đối ngoại khóa 2024-2025, Trần Ngọc Ánh: Trưởng ban tài chính nhân sự khóa 2024-2025",93,1.0
"Khi CLB tổ chức liên hoan, thành viên cần tuân thủ những quy định gì?","Tác phong: Đi học, tham gia sự kiện đúng giờ. Các thành viên nên đến sớm trước 5 phút so với giờ bắt đầu. Đối với người chủ trì buổi học, sự kiện nếu sau 15 phút không có mặt, các thành viên tham gia có thể tự do ra về nghỉ ngơi, và báo cáo lại cho Ban nhân sự. Nếu đến muộn phải xin trước 2 tiếng, nếu nghỉ phải xin trước 1 ngày, liên lạc trực tiếp với người chủ trì buổi đó. Đối với người chủ trì buổi đó, đến muộn phải thông báo lùi lịch trước 12 tiếng, nếu nghỉ phải thông báo nghỉ và kế hoạch tổ chức bù trước ít nhất 2 ngày. Khi sinh hoạt ở CLB, yêu cầu mặc quần áo nghiêm túc, sử dụng quần dài quá đầu gối, không sử dụng các loại áo ba lỗ, áo croptop, áo hai dây hoặc các loại tương tự. Không đi dép lê trong các hoạt động của CLB. Nhận được thông báo về lịch học, sự kiện,… thì đều phải trả lời xác nhận theo hướng dẫn của người đăng bài. Ăn nói, giao tiếp, ứng xử có văn hóa.",96,1.0
Ban truyền thông thường phối hợp với ban nào khi chuẩn bị sự kiện?,"em sẽ Được gì khi tham gia clb mình ạ ? CLB mang lại cho em nhiều kiến thức bổ ích phục vụ cho học tập và cả công việc sau này, làm quen được nhiều anh chị, bạn bè mở rộng mối quan hệ, được tham gia các cuộc thi, các hoạt động, các chuyến đi chơi tăng tình đoàn kết gắn bó, cũng như phát triển nhiều kĩ năng mềm cần thiết. Và còn rất nhiều những kỉ niệm đáng nhớ…",39,0.0
đồng tổ chức.,"code battle là cuộc thi được tổ chức nhằm mục đích phát huy tinh thần học tập và là cơ hội cho sinh viên được giao lưu. do các câu lạc bộ đến từ các trường đại học khu vực hà nội: đại học thăng long, fpt và học viện bưu chính viễn thông,... đồng tổ chức.",80,1.0
"Khi tham gia CLB, quy định về trang phục và sử dụng trụ sở thế nào?","Văn hóa: Tương thân, tương ái, sẵn sàng hỗ trợ, giúp đỡ không chỉ các bạn trong CLB, mà cả các CLB khác, các bạn trong trường, thầy cô,… khi mọi người cần sự giúp đỡ của mình. Hòa đồng và hết mình, nhiệt tình trong các hoạt động. Không nói bậy, ứng xử thiếu văn hóa. Khi liên hoan, phải đợi tất cả đều có phần mới bắt đầu ăn. Mặc áo CLB trong các buổi họp tháng và sự kiện quan trọng. Học thuộc 3 bài hát truyền thống của CLB. Khi hát bài hát truyền thống phải hát to, rõ ràng. Khi ngồi họp hay sinh hoạt vòng tròn, tập thể, sự kiện thì tôn trọng những người đang nói. Hạn chế tối đa tình cảm nam nữ với thành viên CLB. Khi sử dụng trụ sở: Giữ gìn tài sản vật chất bên trong. Trước khi ra khỏi phòng: Tắt điện, tắt nước. Dọn phòng. Xóa bảng. Tắt ti vi. Đóng kín cửa sổ, cửa đi. Đi lại nhẹ nhàng, giữ trật tự, không làm ồn.Nếu vi phạm sẽ phạt cả nhóm sử dụng phòng hôm đó. Đóng quỹ CLB đúng thời hạn.",98,1.0
"chủ nhiệm khóa 2016-2017, nguyễn nhân đức:","các thành viên tiêu biểu: chế đình sơn: người sáng lập - chủ nhiệm khóa 2010-2011, nguyễn tuấn ninh: phó chủ nhiệm clb khóa 2011-2012, cao hải yến: chủ nhiệm clb khóa 2011-2012, chu ngọc định: trưởng ban tài chính - nhân sự khóa 2012-2013, lại đắc việt: trưởng ban đào tạo khóa 2012-2013, lê văn thanh: trưởng ban sự kiện khóa 2012-2013, lê xuân tùng: trưởng ban đào tạo khóa 2013-2014, trần hoàng linh: trưởng ban sự kiện khóa 2013-2014, nguyễn hoàng nam: chủ nhiệm khóa 2015-2016, trần phú quang: phó chủ nhiệm khóa 2015-2016, đàm bá quyền: chủ nhiệm khóa 2016-2017, nguyễn nhân đức: phó chủ nhiệm khóa 2016-2017, bùi thị, anh phương: trưởng ban sự kiện khóa 2016-2017, nguyễn công hậu: trưởng ban truyền thông khóa 2016-2107, nguyễn thắng hải an: phó chủ nhiệm khóa 2016-2107, nguyễn thị phương: trưởng ban tài chính nhân sự khóa 2016-2017, triệu khương duy: phó chủ nhiệm khóa 2017-2018, nguyễn quốc bình: chủ nhiệm khóa 2017-2018, chu văn đăng: trưởng ban sự kiện khóa 2017-2018, lê duy bách: thành viên ban đào tạo khóa 2017-2018, nguyễn quang linh: trưởng ban truyền thông khóa 2017-2018, đỗ hoàng phương thảo: trưởng ban tài chính nhân sự khóa 2017-2018, lê bình dương: chủ nhiệm khóa 2018-2019, trần đại nghĩa: chủ nhiệm khóa 2018-2019, trần việt huy: trưởng ban đào tạo khóa 2018-2019, đỗ mai phương: trưởng ban sự kiện khóa 2018-2019, nguyễn mạnh cường: chủ nhiệm khóa 2019-2020, nguyễn thế anh: phó chủ nhiệm khóa 2019-2020, nguyễn tùng lâm: phó chủ nhiệm khóa 2019-2020, nguyễn văn tuệ: trưởng ban đào tạo khóa 2019-2020, trần văn thắng: trưởng ban sự kiện khóa 2019-2020, nguyễn văn hòa: chủ nhiệm khóa 2020-2021, nguyễn văn học: chủ nhiệm khóa 2020-2021, hoàng đức minh: phó chủ nhiệm khóa 2021-2022, nguyễn duy dũng: phó chủ nhiệm khóa 2021-2022, lê xuân minh: phó chủ nhiệm khóa 2021-2022, cồ thị phương hoa: chủ nhiệm clb khóa 2021-2022, trần vân anh: trưởng ban tài chính nhân sự khóa 2021-2022, lê quang dũng: trưởng ban truyền thông khóa 2021-2022, đoàn ngọc khánh: trưởng ban sự kiện khóa 2021-2022, nguyễn tiến hùng: phó chủ nhiệm khóa 2022-2023, đỗ xuân hướng: chủ nhiệm clb khóa 2022-2023, lưu minh hiếu: phó chủ nhiệm khóa 2022-2023, phạm thị linh mỹ: trưởng ban tài chính nhân sự khóa 2022-2023, đặng nguyệt minh: trưởng ban sự kiện khóa 2022-2023, nguyễn quốc hưng: trưởng ban đào tạo khóa 2022-2023, đinh hoàng anh: phó chủ nhiệm khóa 2023-2024, đặng trung hiếu: chủ nhiệm khóa 2023-2024, phan thanh tân: trưởng ban sự kiện khóa 2023-2024, nguyễn bá việt hoàng: trưởng ban đối ngoại khóa 2023-2024, bùi thế vĩnh nguyên: chủ nhiệm clb khóa 2024-2025, nguyễn hoa thanh tùng: phó chủ nhiệm khóa 2024-2025, đặng huyền trang: phó chủ nhiệm khóa 2024-2025, giáp minh hiếu: trưởng ban đào tạo khóa 2024-2025, phan an phúc: trưởng ban sự kiện khóa 2024-2025, đỗ vũ hải đăng: trưởng ban truyền thông khóa 2024-2025, phạm mai linh: trưởng ban đối ngoại khóa 2024-2025, trần ngọc ánh: trưởng ban tài chính nhân sự khóa 2024-2025",93,1.0
